2,0.011801139000453986
3,0.012444927999240463
4,0.011578650999581441
5,0.010437884000566555
6,0.015269048999471124
7,0.011454477000370389
8,0.011934428999666125
9,0.012232467999638175
10,0.012389905999953044
11,0.012324133998845355
12,0.012320523001108086
13,0.012764103999870713
14,0.012401934998706565
15,0.013722646001042449
16,0.011567703000764595
17,0.02145514099902357
18,0.022036110000044573
19,0.011086104001151398
20,0.011266714998782845
21,0.015518165000685258
22,0.013402280999798677
23,0.016814738000903162
24,0.020889258001261624
25,0.016911820999666816
26,0.014486254998701042
27,0.021512328999961028
28,0.024521406001440482
29,0.030605051000748063
30,0.0217632580006466
31,0.02036614099961298
32,0.021339236000130768
33,0.023210923998703947
34,0.024512833999324357
35,0.031049823001012555
36,0.03014556899870513
37,0.030468926001049113
38,0.019647673001600197
39,0.014988978000474162
40,0.018205053000201588
41,0.01999539700045716
42,0.011348377000103937
43,0.018529883000155678
44,0.010983506999764359
45,0.013077400999463862
46,0.011799596999480855
47,0.013808495001285337
48,0.024632521999592427
49,0.01911986399863963
50,0.024654544000441092
51,0.020042931999341818
52,0.016449222999654012
53,0.019784613999945577
54,0.015281525000318652
55,0.016579696000917465
56,0.011432490000515827
57,0.01887953799996467
58,0.014321851998829516
59,0.011817094999059918
60,0.013872974999685539
61,0.014020416998391738
62,0.012468088998502935
63,0.014808292000452639
64,0.015359422999608796
65,0.01178584400076943
66,0.0160660210003698
67,0.015193051998721785
68,0.014930669998648227
69,0.012997420999454334
70,0.015545198999461718
71,0.01628170199910528
72,0.011748642999009462
73,0.014285612000094261
74,0.01837087200146925
75,0.01367058200048632
76,0.014710950999869965
77,0.028872242999568698
78,0.017710669999360107
79,0.05787780900027428
80,0.01610720200005744
81,0.021243979999781004
82,0.01250797499960754
83,0.014088288000493776
84,0.011230137000893592
85,0.02045881899903179
86,0.011147301998789771
87,0.010099179999087937
88,0.010655582000254071
89,0.011441800999818952
90,0.015046930000607972
91,0.012081573999239481
92,0.014074410999455722
93,0.01308047800011991
94,0.0136201160003111
95,0.012660726000831346
96,0.022951345999899786
97,0.013242888999229763
98,0.01257189600073616
99,0.011114249000456766
100,0.015431048999744235
101,0.013313084999026614
102,0.010364982999817585
103,0.01044608799929847
104,0.011569189999136142
105,0.013062488998912158
106,0.010249923001538264
107,0.013262027001474053
108,0.013180754000131856
109,0.011604441999224946
110,0.010963611000988749
111,0.011432751000029384
112,0.01423736399920017
113,0.013314709000042058
114,0.013449775000481168
115,0.013570131000960828
116,0.04922202499983541
117,0.014593208999940543
118,0.014032292001502356
119,0.017449106999265496
120,0.01747171100032574
121,0.015606754999680561
122,0.01715308799975901
123,0.013413008000497939
124,0.01607058700028574
125,0.015893472998868674
126,0.01896518800094782
127,0.02435515800061694
128,0.024045869999099523
129,0.016659986000377103
130,0.01901894600086962
131,0.018456612999216304
132,0.011249376000705524
133,0.013603348999822629
134,0.012347003999821027
135,0.015366624000307638
136,0.016456068000479718
137,0.01302957299958507
138,0.020509318999756943
139,0.012481811998441117
140,0.0165558710014011
141,0.013964062000013655
142,0.013442587000099593
143,0.015039140000226325
144,0.019757990001380676
145,0.018681485998968128
146,0.024404739999226877
147,0.012407527001414564
148,0.02551098100047966
149,0.020973386999685317
150,0.03649419300018053
151,0.03429337499983376
152,0.024690570000529988
153,0.014773187998798676
154,0.018187960000432213
155,0.017127140001321095
156,0.01631825499862316
157,0.010569019999820739
158,0.016147131000252557
159,0.013741939999817987
160,0.012305902999287355
161,0.017675180000878754
162,0.012047223999616108
163,0.011535281999385916
164,0.012493639998865547
165,0.012898451999717508
166,0.013612728000225616
167,0.012003423000351177
168,0.014186857999447966
169,0.012273696000193013
170,0.010841363000508863
171,0.013483196000379394
172,0.014737416000571102
173,0.018808352999258204
174,0.015328130999478162
175,0.024196868000217364
176,0.021965215000818716
177,0.016530084998521488
178,0.02158176199918671
179,0.015465692998986924
180,0.02520923399970343
181,0.02436567899894726
182,0.0195764580003015
183,0.02569646899974032
184,0.022429069998906925
185,0.01272136099942145
186,0.010243848000754951
187,0.012372519000564353
188,0.0107773729996552
189,0.011264159000347718
190,0.019139269999868702
191,0.013937563999206759
192,0.011187383001015405
193,0.013717506999455509
194,0.014995575000284589
195,0.010810469000716694
196,0.014522587998726522
197,0.014489147999483976
198,0.013780916000541765
